variable_name,event_definition,code,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type
P_INDUCEDTERMIN_AESI,Induced termination or abortion,1.75E+15,MEDCODEID,Self-referral to termination of pregnancy service,1.75E+15,1.75E+15,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,1.49E+14,MEDCODEID,Sepsis NOS following abortion/ectopic/molar pregnancy,198609003,305277014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305588016,MEDCODEID,Septic embolism following abortive pregnancy,609486003,2966721013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305550018,MEDCODEID,Septicaemia NOS following abortive pregnancy,609485004,2966729010,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.21E+15,MEDCODEID,Seven previous induced terminations of pregnancy,44108004,2967229016,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305578017,MEDCODEID,Shock following abortive pregnancy,609453002,2966815019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305589012,MEDCODEID,Soap embolism following abortive pregnancy,609489005,2966724017,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305305016,MEDCODEID,Spontaneous abortion unspecified,17369002,29370010,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,6.53E+15,MEDCODEID,Suction curettage of uterus for termination of pregnancy,391897002,1493779016,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,5.91E+15,MEDCODEID,Surgical termination of pregnancy,302375005,444027013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.30E+15,MEDCODEID,TOP - Failed attempted termination of pregnancy,49416000,1230717012,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,6.46E+15,MEDCODEID,TOP - Termination of pregnancy,386639001,1491662014,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.85E+15,MEDCODEID,Termination of ectopic pregnancy,82688001,137175014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,1480781018,MEDCODEID,Termination of pregnancy,386639001,1480781018,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.44E+15,MEDCODEID,Termination of pregnancy,57797005,2966351017,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,1.10E+14,MEDCODEID,Termination of pregnancy NEC,386639001,1480781018,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.48E+15,MEDCODEID,Termination of pregnancy after first trimester,472839005,2951953011,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.48E+15,MEDCODEID,Termination of pregnancy after first twelve weeks of pregnancy,472839005,2951963015,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.50E+15,MEDCODEID,Termination of pregnancy complicated by urinary tract infection,609491002,2966807017,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.70E+14,MEDCODEID,Termination of pregnancy op.,386639001,8.70E+14,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.71E+14,MEDCODEID,Termination of pregnancy with complication,609446006,2966795013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.50E+15,MEDCODEID,Termination of pregnancy without complication,609492009,2966833013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,1491663016,MEDCODEID,Therapeutic abortion,386641000,1491663016,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,6.46E+15,MEDCODEID,Therapeutic abortion procedure,386641000,1480783015,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.37E+15,MEDCODEID,Therapeutic termination of pregnancy,53638009,2966788016,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,273784010,MEDCODEID,Therapeutic termination of pregnancy procedure,386641000,2967096014,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305295012,MEDCODEID,Tubal abortion,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.71E+14,MEDCODEID,Tubal preg. removal op.,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,132037019,MEDCODEID,Tubal pregnancy,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305296013,MEDCODEID,Tubal pregnancy NOS,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,5.10E+15,MEDCODEID,Unruptured tubal pregnancy,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.13E+13,MEDCODEID,Unspec illegal abortion + delayed or excessive haemorrhage,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.14E+13,MEDCODEID,Unspec illegal abortion + genital tract or pelvic infection,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.14E+13,MEDCODEID,Unspec incomplete abortion with other specified complication,413338003,2966424016,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305485015,MEDCODEID,Unspecified abortion,70317007,116802010,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.17E+13,MEDCODEID,Unspecified abortion,70317007,116802010,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305498012,MEDCODEID,Unspecified abortion NOS,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.17E+13,MEDCODEID,Unspecified abortion NOS,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305512012,MEDCODEID,Unspecified abortion complete,156073000,243408016,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305499016,MEDCODEID,Unspecified abortion incomplete,156072005,243407014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305496011,MEDCODEID,Unspecified abortion with complication NOS,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305488018,MEDCODEID,Unspecified abortion with delayed or excessive haemorrhage,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305487011,MEDCODEID,Unspecified abortion with genital tract or pelvic infection,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305497019,MEDCODEID,Unspecified abortion with no mention of complication,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305491018,MEDCODEID,Unspecified abortion with renal failure,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.24E+13,MEDCODEID,Unspecified complete abortion + no mention of complication,156073000,243408016,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,8.24E+13,MEDCODEID,Unspecified complete abortion + other specified complication,34614007,2966318014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305524017,MEDCODEID,Unspecified complete abortion NOS,156073000,243408016,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305522018,MEDCODEID,Unspecified complete abortion with complication NOS,34614007,2966318014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.67E+13,MEDCODEID,Unspecified illegal abortion + other specified complication,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.67E+13,MEDCODEID,Unspecified illegal abortion + pelvic organ/tissue damage,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305454012,MEDCODEID,Unspecified illegal abortion NOS,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305452011,MEDCODEID,Unspecified illegal abortion with complication NOS,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305450015,MEDCODEID,Unspecified illegal abortion with embolism,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305448011,MEDCODEID,Unspecified illegal abortion with metabolic disorder,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305453018,MEDCODEID,Unspecified illegal abortion with no mention of complication,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305447018,MEDCODEID,Unspecified illegal abortion with renal failure,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305449015,MEDCODEID,Unspecified illegal abortion with shock,49632008,82664019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.68E+13,MEDCODEID,Unspecified incomplete abortion + delayed/excess haemorrhage,198645000,2966323014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.68E+13,MEDCODEID,Unspecified incomplete abortion + no mention of complication,156072005,243407014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305511017,MEDCODEID,Unspecified incomplete abortion NOS,156072005,243407014,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,451099014,MEDCODEID,Unspecified inevitable abortion complicated by embolism,59363009,98603019,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.69E+13,MEDCODEID,Unspecified inevitable abortion with OS complication,59363009,98603019,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.69E+13,MEDCODEID,Unspecified inevitable abortion with unspec complication,59363009,98603019,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,451115017,MEDCODEID,Unspecified inevitable abortion without complication,307748007,451110010,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305395014,MEDCODEID,Unspecified legal abortion NOS,39406005,66086012,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305393019,MEDCODEID,Unspecified legal abortion with complication NOS,48433002,2967302012,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305323012,MEDCODEID,Unspecified spontaneous abortion NOS,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305317019,MEDCODEID,Unspecified spontaneous abortion with shock,17369002,29367011,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305575019,MEDCODEID,Uraemia following abortive pregnancy,609490001,2966782015,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305603019,MEDCODEID,Urinary tract infection following abortive pregnancy,609491002,2966807017,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305566016,MEDCODEID,Uterus damage following abortive pregnancy,609513003,2967143019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,6.53E+15,MEDCODEID,VAT - Vacuum aspiration termination of pregnancy,391897002,1493777019,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.19E+13,MEDCODEID,VTOP - Vacuum termination of pregnancy,391897002,1493776011,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,305567013,MEDCODEID,Vaginal damage following abortive pregnancy,609514009,2967061014,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,5.10E+15,MEDCODEID,Viable fetus in abdominal pregnancy,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,5.10E+15,MEDCODEID,Viable foetus in abdominal pregnancy,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,9.06E+14,MEDCODEID,[RFC] Termination of pregnancy,9.06E+14,9.06E+14,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.37E+14,MEDCODEID,[V]Admission for termination of pregnancy,4.44E+14,9.62E+14,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.37E+14,MEDCODEID,[V]Admission for termination of pregnancy (TOP),4.44E+14,9.62E+14,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,460460018,MEDCODEID,[V]Pregnancy with history of abortion,161744009,252034018,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,3.84E+14,MEDCODEID,"[X]Failed medical abortion,wth other+unspcfied complications",49416000,82312017,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.06E+14,MEDCODEID,[X]Oth venous complicatns follow abortn+ectopic+molr pregncy,609446006,2966795013,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.06E+14,MEDCODEID,"[X]Oth+unspcf failed inducd abort,complct gen tract+pelv inf",609446006,2966795013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.06E+14,MEDCODEID,"[X]Oth+unspcf failed inducd abortn,wth oth+unspcf complicatn",609446006,2966795013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,308082011,MEDCODEID,[X]Other abortion,17369002,29370010,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.08E+14,MEDCODEID,[X]Other complications follow abortn+ectopic+molar pregnancy,609446006,2966795013,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,308080015,MEDCODEID,[X]Other ectopic pregnancy,,,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.17E+14,MEDCODEID,"[X]Other+unspcf failed induced abortion,complicated/embolism",49416000,82312017,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.17E+14,MEDCODEID,"[X]Other+unspcf failed induced abortion,without complication",609492009,2966833013,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,4.23E+14,MEDCODEID,[X]Pregnancy with abortive outcome,363681007,484990015,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,779.6,MTHICD9,Fetal death due to induced abortion,C0270277,"Fetal death due to termination of pregnancy, NOS",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,639.3,MTHICD9,Kidney failure following abortion or ectopic and molar pregnancies,C2712637,Kidney failure following abortion and ectopic and molar pregnancies,possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,779.6,MTHICD9,Termination of fetus,C0392535,Induced abortion (procedure),narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,75,MTHICD9,Termination of pregnancy by intrauterine injection,C0565454,Injection of amnion for termination of pregnancy,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,69.51,MTHICD9,Therapeutic abortion NOS,C0000820,Therapeutic abortion (procedure),narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,74.91,MTHICD9,Therapeutic abortion by hysterotomy,C0195643,Hysterotomy and termination of pregnancy,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,637,MTHICD9,"Unspecified type of abortion, unspecified, complicated by genital tract and pelvic infection",C0156545,"Unspecified abortion, complicated by genital tract and pelvic infection, unspecified",possible,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0A4.,RCD2,Fail med abort wthout complctn,C0451793,"Failed medical termination of pregnancy, without complication",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L08y.,RCD2,Failed att.ab.+no complication,C0269549,Failed attempted termination of pregnancy without complication,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L08w.,RCD2,Failed att.ab.+other complicat,C0156591,Failed attempted abortion with other specified complications,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L08..,RCD2,Failed attempted abortion,C0392536,Failed attempted abortion,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L08z.,RCD2,Failed attempted abortion NOS,C0392536,Failed attempted abortion,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,Q486.,RCD2,Fetal death due to TOP,C0270277,"Fetal death due to termination of pregnancy, NOS",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,7.00E+66,RCD2,Hysterot termination pregnancy,C0195643,Hysterotomy and termination of pregnancy,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L062w,RCD2,Illegal ab.compl.+other compl.,C0156534,"Illegally induced abortion, with other specified complications, complete",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L061w,RCD2,Illegal ab.incom.+other compl.,C0156533,"Illegally induced abortion, with other specified complications, incomplete",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0606,RCD2,Illegal ab.unsp. + embolism,C0269534,Illegal termination of pregnancy complicated by embolism,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0605,RCD2,Illegal ab.unsp. + shock,C0269531,Illegal termination of pregnancy complicated by shock,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L060x,RCD2,Illegal ab.unsp.+complicat.NOS,C0269496,Illegal termination of pregnancy with complication,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0601,RCD2,Illegal ab.unsp.+h'ge problem,C0269505,"Illegally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0604,RCD2,Illegal ab.unsp.+metab.disord.,C0269529,Illegal termination of pregnancy complicated by metabolic disorder,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L060y,RCD2,Illegal ab.unsp.+no complicat.,C0260335,Illegal termination of pregnancy without complication,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L060w,RCD2,Illegal ab.unsp.+other complic,C0156532,"Illegally induced abortion, with other specified complications, unspecified",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0602,RCD2,Illegal ab.unsp.+pelvic damage,C0269509,Illegal termination of pregnancy complicated by damage to pelvic organs and/or tissues,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0603,RCD2,Illegal ab.unsp.+renal failure,C0269524,Illegal termination of pregnancy complicated by renal failure,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L060z,RCD2,Illegal abortion unspecif.NOS,C0000804,"Abortion, Criminal",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L060.,RCD2,Illegal abortion unspecified,C0000804,"Abortion, Criminal",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L06z.,RCD2,Illegally induced abortion NOS,C0000804,"Abortion, Criminal",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0526,RCD2,Legal ab.compl. + embolism,C0156490,Complete legal termination of pregnancy with embolism,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0525,RCD2,Legal ab.compl. + shock,C0156486,Complete legal termination of pregnancy with shock,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L052x,RCD2,Legal ab.compl.+complicat.NOS,C3697208,Complete legal abortion with complication,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0520,RCD2,Legal ab.compl.+genit/pelv.inf,C0156466,Complete legal termination of pregnancy with genital tract or pelvic infection,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0521,RCD2,Legal ab.compl.+h'ge problem,C0156470,Complete legal termination of pregnancy with delayed or excessive hemorrhage,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0524,RCD2,Legal ab.compl.+metab.disorder,C0156482,Complete legal termination of pregnancy with metabolic disorder,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L052y,RCD2,Legal ab.compl.+no complicat.,C1261319,"Legally induced abortion, without mention of complication, complete",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L052w,RCD2,Legal ab.compl.+other complic.,C0156494,"Legally induced abortion, with other specified complications, complete",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0522,RCD2,Legal ab.compl.+pelvic damage,C0156474,Complete legal termination of pregnancy with damage to pelvic organs or tissues,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0523,RCD2,Legal ab.compl.+renal failure,C0156478,Complete legal termination of pregnancy with renal failure,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0515,RCD2,Legal ab.incom. + shock,C0156485,Incomplete legal termination of pregnancy with shock,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L051x,RCD2,Legal ab.incom.+complicat.NOS,C0600042,incomplete legal abortion with complication,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0510,RCD2,Legal ab.incom.+genit/pelv.inf,C0156465,Incomplete legal termination of pregnancy with genital tract or pelvic infection,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0511,RCD2,Legal ab.incom.+h'ge problem,C0156469,Incomplete legal termination of pregnancy with delayed or excessive hemorrhage,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0514,RCD2,Legal ab.incom.+metab.disorder,C0156481,Incomplete legal termination of pregnancy with metabolic disorder,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L051y,RCD2,Legal ab.incom.+no complicat.,C0600043,"Legally induced abortion, without mention of complication, incomplete",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L051w,RCD2,Legal ab.incom.+other complic.,C0156493,"Legally induced abortion, with other specified complications, incomplete",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0512,RCD2,Legal ab.incom.+pelvic damage,C0156473,Incomplete legal termination of pregnancy with damage to pelvic organs or tissues,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0513,RCD2,Legal ab.incom.+renal failure,C0156477,Incomplete legal termination of pregnancy with renal failure,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0506,RCD2,Legal ab.unsp. + embolism,C0269479,Legal termination of pregnancy complicated by embolism,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0505,RCD2,Legal ab.unsp. + shock,C0269476,Legal termination of pregnancy complicated by shock,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L050x,RCD2,Legal ab.unsp.+complicat.NOS,C0269441,Legal termination of pregnancy with complication,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0500,RCD2,Legal ab.unsp.+genit/pelv.inf.,C0404925,Unspecified legal abortion with genital tract or pelvic infection,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0501,RCD2,Legal ab.unsp.+h'ge problem,C0269450,"Legally induced abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0504,RCD2,Legal ab.unsp.+metab.disorder,C0269474,Legal termination of pregnancy complicated by metabolic disorder,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L050y,RCD2,Legal ab.unsp.+no complicat.,C0156499,"Legally induced abortion, without mention of complication, unspecified",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L050w,RCD2,Legal ab.unsp.+other complic.,C0156492,"Legally induced abortion, with other specified complications, unspecified",narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0502,RCD2,Legal ab.unsp.+pelvic damage,C0156472,Legal termination of pregnancy complicated by damage to pelvic organ and/or tissues,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L0503,RCD2,Legal ab.unsp.+renal failure,C0269469,Legal termination of pregnancy complicated by renal failure,narrow,P,INDUCEDTERMIN,AESI
P_INDUCEDTERMIN_AESI,Induced termination or abortion,L050.,RCD2,Legal abortion unspecified,C1456876,Legal abortion (finding),narrow,P,INDUCEDTERMIN,AESI
